,Date,Pageviews
253,2017-10-06,98
254,2017-10-07,98
255,2017-10-08,98
256,2017-10-09,98
257,2017-10-10,98
258,2017-10-11,98
259,2017-10-12,98
260,2017-10-13,98
261,2017-10-14,98
262,2017-10-15,98
263,2017-10-16,98
264,2017-10-17,98
265,2017-10-18,98
266,2017-10-19,98
267,2017-10-20,98
268,2017-10-21,98
269,2017-10-22,98
270,2017-10-23,98
271,2017-10-24,98
272,2017-10-25,98
273,2017-10-26,98
274,2017-10-27,98
275,2017-10-28,98
276,2017-10-29,98
277,2017-10-30,98
278,2017-10-31,98
279,2017-11-01,98
280,2017-11-02,98
281,2017-11-03,98
282,2017-11-04,98
283,2017-11-05,98
284,2017-11-06,98
285,2017-11-07,98
286,2017-11-08,98
287,2017-11-09,98
288,2017-11-10,98
289,2017-11-11,98
290,2017-11-12,98
291,2017-11-13,98
292,2017-11-14,98
293,2017-11-15,98
294,2017-11-16,98
295,2017-11-17,98
296,2017-11-18,98
297,2017-11-19,98
298,2017-11-20,98
299,2017-11-21,98
300,2017-11-22,98
301,2017-11-23,98
302,2017-11-24,98
303,2017-11-25,98
304,2017-11-26,98
305,2017-11-27,98
306,2017-11-28,98
307,2017-11-29,98
308,2017-11-30,98
309,2017-12-01,98
310,2017-12-02,98
311,2017-12-03,98
312,2017-12-04,98
313,2017-12-05,98
314,2017-12-06,98
315,2017-12-07,98
316,2017-12-08,98
317,2017-12-09,98
318,2017-12-10,98
319,2017-12-11,98
320,2017-12-12,98
321,2017-12-13,98
322,2017-12-14,98
323,2017-12-15,98
324,2017-12-16,98
325,2017-12-17,98
326,2017-12-18,98
327,2017-12-19,98
328,2017-12-20,98
329,2017-12-21,98
330,2017-12-22,98
331,2017-12-23,98
332,2017-12-24,98
333,2017-12-25,98
334,2017-12-26,98
335,2017-12-27,98
336,2017-12-28,98
337,2017-12-29,98
338,2017-12-30,98
339,2017-12-31,98
340,2018-01-01,98
341,2018-01-02,98
342,2018-01-03,98
343,2018-01-04,98
344,2018-01-05,98
345,2018-01-06,98
346,2018-01-07,98
347,2018-01-08,98
348,2018-01-09,98
349,2018-01-10,98
