,Date,Pageviews
413,2017-01-07,15
414,2017-01-08,15
415,2017-01-09,15
416,2017-01-10,15
417,2017-01-11,15
418,2017-01-12,15
419,2017-01-13,15
420,2017-01-14,15
421,2017-01-15,15
422,2017-01-16,15
423,2017-01-17,15
424,2017-01-18,15
425,2017-01-19,15
426,2017-01-20,15
427,2017-01-21,15
428,2017-01-22,15
429,2017-01-23,15
430,2017-01-24,15
431,2017-01-25,15
432,2017-01-26,15
433,2017-01-27,15
434,2017-01-28,15
435,2017-01-29,15
436,2017-01-30,15
437,2017-01-31,15
438,2017-02-01,15
439,2017-02-02,15
440,2017-02-03,15
441,2017-02-04,15
442,2017-02-05,15
443,2017-02-06,15
444,2017-02-07,15
445,2017-02-08,15
446,2017-02-09,15
447,2017-02-10,15
448,2017-02-11,15
449,2017-02-12,15
450,2017-02-13,15
451,2017-02-14,15
452,2017-02-15,15
453,2017-02-16,15
454,2017-02-17,15
455,2017-02-18,15
456,2017-02-19,15
457,2017-02-20,15
458,2017-02-21,15
459,2017-02-22,15
460,2017-02-23,15
461,2017-02-24,15
462,2017-02-25,15
463,2017-02-26,15
464,2017-02-27,15
465,2017-02-28,15
466,2017-03-01,15
467,2017-03-02,15
468,2017-03-03,15
469,2017-03-04,15
470,2017-03-05,15
471,2017-03-06,15
472,2017-03-07,15
473,2017-03-08,15
474,2017-03-09,15
475,2017-03-10,15
476,2017-03-11,15
477,2017-03-12,15
478,2017-03-13,15
479,2017-03-14,15
480,2017-03-15,15
481,2017-03-16,15
482,2017-03-17,15
483,2017-03-18,15
484,2017-03-19,15
485,2017-03-20,15
486,2017-03-21,15
487,2017-03-22,15
488,2017-03-23,15
489,2017-03-24,15
490,2017-03-25,15
491,2017-03-26,15
492,2017-03-27,15
493,2017-03-28,15
494,2017-03-29,15
495,2017-03-30,15
496,2017-03-31,15
497,2017-04-01,15
498,2017-04-02,15
499,2017-04-03,15
500,2017-04-04,15
501,2017-04-05,15
502,2017-04-06,15
503,2017-04-07,15
504,2017-04-08,15
505,2017-04-09,15
506,2017-04-10,15
507,2017-04-11,15
508,2017-04-12,15
509,2017-04-13,15
510,2017-04-14,15
511,2017-04-15,15
512,2017-04-16,15
513,2017-04-17,15
514,2017-04-18,15
515,2017-04-19,15
516,2017-04-20,15
517,2017-04-21,15
518,2017-04-22,15
519,2017-04-23,15
520,2017-04-24,15
521,2017-04-25,15
522,2017-04-26,15
523,2017-04-27,15
524,2017-04-28,15
525,2017-04-29,15
526,2017-04-30,15
527,2017-05-01,15
528,2017-05-02,15
529,2017-05-03,15
530,2017-05-04,15
531,2017-05-05,15
532,2017-05-06,15
533,2017-05-07,15
534,2017-05-08,15
535,2017-05-09,15
536,2017-05-10,15
537,2017-05-11,15
538,2017-05-12,15
539,2017-05-13,15
540,2017-05-14,15
541,2017-05-15,15
542,2017-05-16,15
543,2017-05-17,15
544,2017-05-18,15
545,2017-05-19,15
546,2017-05-20,15
547,2017-05-21,15
548,2017-05-22,15
549,2017-05-23,15
550,2017-05-24,15
551,2017-05-25,15
552,2017-05-26,15
553,2017-05-27,15
554,2017-05-28,15
555,2017-05-29,15
556,2017-05-30,15
557,2017-05-31,15
558,2017-06-01,15
559,2017-06-02,15
560,2017-06-03,15
561,2017-06-04,15
562,2017-06-05,15
563,2017-06-06,15
564,2017-06-07,15
565,2017-06-08,15
566,2017-06-09,15
567,2017-06-10,15
568,2017-06-11,15
569,2017-06-12,15
570,2017-06-13,15
571,2017-06-14,15
572,2017-06-15,15
573,2017-06-16,15
574,2017-06-17,15
575,2017-06-18,15
576,2017-06-19,15
577,2017-06-20,15
578,2017-06-21,15
579,2017-06-22,15
580,2017-06-23,15
581,2017-06-24,15
582,2017-06-25,15
583,2017-06-26,15
584,2017-06-27,15
585,2017-06-28,15
586,2017-06-29,15
587,2017-06-30,15
588,2017-07-01,15
589,2017-07-02,15
590,2017-07-03,15
591,2017-07-04,15
592,2017-07-05,15
593,2017-07-06,15
594,2017-07-07,15
595,2017-07-08,15
596,2017-07-09,15
597,2017-07-10,15
598,2017-07-11,15
599,2017-07-12,15
600,2017-07-13,15
601,2017-07-14,15
602,2017-07-15,15
603,2017-07-16,15
604,2017-07-17,15
605,2017-07-18,15
606,2017-07-19,15
607,2017-07-20,15
608,2017-07-21,15
609,2017-07-22,15
610,2017-07-23,15
611,2017-07-24,15
612,2017-07-25,15
613,2017-07-26,15
614,2017-07-27,15
615,2017-07-28,15
616,2017-07-29,15
617,2017-07-30,15
618,2017-07-31,15
619,2017-08-01,15
620,2017-08-02,15
621,2017-08-03,15
622,2017-08-04,15
623,2017-08-05,15
624,2017-08-06,15
625,2017-08-07,15
626,2017-08-08,15
627,2017-08-09,15
628,2017-08-10,15
629,2017-08-11,15
630,2017-08-12,15
631,2017-08-13,15
632,2017-08-14,15
633,2017-08-15,15
634,2017-08-16,15
635,2017-08-17,15
636,2017-08-18,15
637,2017-08-19,15
638,2017-08-20,15
639,2017-08-21,15
640,2017-08-22,15
641,2017-08-23,15
642,2017-08-24,15
643,2017-08-25,15
644,2017-08-26,15
645,2017-08-27,15
646,2017-08-28,15
647,2017-08-29,15
648,2017-08-30,15
649,2017-08-31,15
650,2017-09-01,15
651,2017-09-02,15
652,2017-09-03,15
653,2017-09-04,15
654,2017-09-05,15
655,2017-09-06,15
656,2017-09-07,15
657,2017-09-08,15
658,2017-09-09,15
659,2017-09-10,15
660,2017-09-11,15
661,2017-09-12,15
662,2017-09-13,15
663,2017-09-14,15
664,2017-09-15,15
665,2017-09-16,15
666,2017-09-17,15
667,2017-09-18,15
668,2017-09-19,15
669,2017-09-20,15
670,2017-09-21,15
671,2017-09-22,15
672,2017-09-23,15
673,2017-09-24,15
674,2017-09-25,15
675,2017-09-26,15
676,2017-09-27,15
677,2017-09-28,15
678,2017-09-29,15
679,2017-09-30,15
680,2017-10-01,15
681,2017-10-02,15
682,2017-10-03,15
683,2017-10-04,15
684,2017-10-05,15
685,2017-10-06,15
686,2017-10-07,15
687,2017-10-08,15
688,2017-10-09,15
689,2017-10-10,15
690,2017-10-11,15
691,2017-10-12,15
692,2017-10-13,15
693,2017-10-14,15
694,2017-10-15,15
695,2017-10-16,15
696,2017-10-17,15
697,2017-10-18,15
698,2017-10-19,15
699,2017-10-20,15
700,2017-10-21,15
701,2017-10-22,15
702,2017-10-23,15
703,2017-10-24,15
704,2017-10-25,15
705,2017-10-26,15
706,2017-10-27,15
707,2017-10-28,15
708,2017-10-29,15
709,2017-10-30,15
710,2017-10-31,15
711,2017-11-01,15
712,2017-11-02,15
713,2017-11-03,15
714,2017-11-04,15
715,2017-11-05,15
716,2017-11-06,15
717,2017-11-07,15
718,2017-11-08,15
719,2017-11-09,15
720,2017-11-10,15
721,2017-11-11,15
722,2017-11-12,15
723,2017-11-13,15
724,2017-11-14,15
725,2017-11-15,15
726,2017-11-16,15
727,2017-11-17,15
728,2017-11-18,15
729,2017-11-19,15
730,2017-11-20,15
731,2017-11-21,15
732,2017-11-22,15
733,2017-11-23,15
734,2017-11-24,15
735,2017-11-25,15
736,2017-11-26,15
737,2017-11-27,15
738,2017-11-28,15
739,2017-11-29,15
740,2017-11-30,15
741,2017-12-01,15
742,2017-12-02,15
743,2017-12-03,15
744,2017-12-04,15
745,2017-12-05,15
746,2017-12-06,15
747,2017-12-07,15
748,2017-12-08,15
749,2017-12-09,15
750,2017-12-10,15
751,2017-12-11,15
752,2017-12-12,15
753,2017-12-13,15
754,2017-12-14,15
755,2017-12-15,15
756,2017-12-16,15
757,2017-12-17,15
758,2017-12-18,15
759,2017-12-19,15
760,2017-12-20,15
761,2017-12-21,15
762,2017-12-22,15
763,2017-12-23,15
764,2017-12-24,15
765,2017-12-25,15
766,2017-12-26,15
767,2017-12-27,15
768,2017-12-28,15
769,2017-12-29,15
770,2017-12-30,15
771,2017-12-31,15
772,2018-01-01,15
773,2018-01-02,15
774,2018-01-03,15
775,2018-01-04,15
776,2018-01-05,15
777,2018-01-06,15
778,2018-01-07,15
779,2018-01-08,15
780,2018-01-09,15
781,2018-01-10,15
782,2018-01-11,15
783,2018-01-12,15
784,2018-01-13,15
785,2018-01-14,15
786,2018-01-15,15
787,2018-01-16,15
788,2018-01-17,15
789,2018-01-18,15
790,2018-01-19,15
791,2018-01-20,15
792,2018-01-21,15
793,2018-01-22,15
794,2018-01-23,15
795,2018-01-24,15
796,2018-01-25,15
797,2018-01-26,15
798,2018-01-27,15
799,2018-01-28,15
800,2018-01-29,15
801,2018-01-30,15
802,2018-01-31,15
803,2018-02-01,15
804,2018-02-02,15
805,2018-02-03,15
806,2018-02-04,15
807,2018-02-05,15
808,2018-02-06,15
809,2018-02-07,15
810,2018-02-08,15
811,2018-02-09,15
812,2018-02-10,15
813,2018-02-11,15
814,2018-02-12,15
815,2018-02-13,15
816,2018-02-14,15
817,2018-02-15,15
818,2018-02-16,15
819,2018-02-17,15
820,2018-02-18,15
821,2018-02-19,15
822,2018-02-20,15
823,2018-02-21,15
824,2018-02-22,15
825,2018-02-23,15
826,2018-02-24,15
827,2018-02-25,15
828,2018-02-26,15
829,2018-02-27,15
830,2018-02-28,15
831,2018-03-01,15
832,2018-03-02,15
833,2018-03-03,15
834,2018-03-04,15
835,2018-03-05,15
836,2018-03-06,15
837,2018-03-07,15
838,2018-03-08,15
839,2018-03-09,15
840,2018-03-10,15
841,2018-03-11,15
842,2018-03-12,15
843,2018-03-13,15
844,2018-03-14,15
845,2018-03-15,15
846,2018-03-16,15
847,2018-03-17,15
848,2018-03-18,15
849,2018-03-19,15
850,2018-03-20,15
851,2018-03-21,15
852,2018-03-22,15
853,2018-03-23,15
854,2018-03-24,15
855,2018-03-25,15
856,2018-03-26,15
857,2018-03-27,15
858,2018-03-28,15
859,2018-03-29,15
860,2018-03-30,15
861,2018-03-31,15
862,2018-04-01,15
863,2018-04-02,15
864,2018-04-03,15
865,2018-04-04,15
866,2018-04-05,15
867,2018-04-06,15
868,2018-04-07,15
869,2018-04-08,15
870,2018-04-09,15
871,2018-04-10,15
872,2018-04-11,15
873,2018-04-12,15
874,2018-04-13,15
875,2018-04-14,15
876,2018-04-15,15
877,2018-04-16,15
878,2018-04-17,15
879,2018-04-18,15
880,2018-04-19,15
881,2018-04-20,15
882,2018-04-21,15
883,2018-04-22,15
884,2018-04-23,15
885,2018-04-24,15
886,2018-04-25,15
887,2018-04-26,15
888,2018-04-27,15
889,2018-04-28,15
890,2018-04-29,15
891,2018-04-30,15
892,2018-05-01,15
893,2018-05-02,15
894,2018-05-03,15
895,2018-05-04,15
896,2018-05-05,15
897,2018-05-06,15
898,2018-05-07,15
899,2018-05-08,15
900,2018-05-09,15
901,2018-05-10,15
902,2018-05-11,15
903,2018-05-12,15
904,2018-05-13,15
905,2018-05-14,15
906,2018-05-15,15
907,2018-05-16,15
908,2018-05-17,15
909,2018-05-18,15
910,2018-05-19,15
911,2018-05-20,15
912,2018-05-21,15
913,2018-05-22,15
914,2018-05-23,15
915,2018-05-24,15
916,2018-05-25,15
917,2018-05-26,15
918,2018-05-27,15
919,2018-05-28,15
920,2018-05-29,15
921,2018-05-30,15
922,2018-05-31,15
923,2018-06-01,15
924,2018-06-02,15
925,2018-06-03,15
926,2018-06-04,15
927,2018-06-05,15
928,2018-06-06,15
929,2018-06-07,15
930,2018-06-08,15
931,2018-06-09,15
932,2018-06-10,15
933,2018-06-11,15
934,2018-06-12,15
935,2018-06-13,15
936,2018-06-14,15
937,2018-06-15,15
938,2018-06-16,15
939,2018-06-17,15
940,2018-06-18,15
941,2018-06-19,15
942,2018-06-20,15
943,2018-06-21,15
944,2018-06-22,15
945,2018-06-23,15
946,2018-06-24,15
947,2018-06-25,15
948,2018-06-26,15
949,2018-06-27,15
950,2018-06-28,15
951,2018-06-29,15
952,2018-06-30,15
953,2018-07-01,15
954,2018-07-02,15
955,2018-07-03,15
956,2018-07-04,15
957,2018-07-05,15
958,2018-07-06,15
959,2018-07-07,15
960,2018-07-08,15
961,2018-07-09,15
962,2018-07-10,15
963,2018-07-11,15
964,2018-07-12,15
965,2018-07-13,15
966,2018-07-14,15
967,2018-07-15,15
968,2018-07-16,15
969,2018-07-17,15
970,2018-07-18,15
971,2018-07-19,15
972,2018-07-20,15
973,2018-07-21,15
974,2018-07-22,15
975,2018-07-23,15
976,2018-07-24,15
977,2018-07-25,15
978,2018-07-26,15
979,2018-07-27,15
980,2018-07-28,15
981,2018-07-29,15
982,2018-07-30,15
983,2018-07-31,15
984,2018-08-01,15
985,2018-08-02,15
986,2018-08-03,15
987,2018-08-04,15
988,2018-08-05,15
989,2018-08-06,15
990,2018-08-07,15
991,2018-08-08,15
992,2018-08-09,15
993,2018-08-10,15
994,2018-08-11,15
995,2018-08-12,15
996,2018-08-13,15
997,2018-08-14,15
998,2018-08-15,15
999,2018-08-16,15
1000,2018-08-17,15
1001,2018-08-18,15
1002,2018-08-19,15
1003,2018-08-20,15
1004,2018-08-21,15
1005,2018-08-22,15
1006,2018-08-23,15
1007,2018-08-24,15
1008,2018-08-25,15
1009,2018-08-26,15
1010,2018-08-27,15
1011,2018-08-28,15
1012,2018-08-29,15
1013,2018-08-30,15
1014,2018-08-31,15
1015,2018-09-01,15
1016,2018-09-02,15
1017,2018-09-03,15
1018,2018-09-04,15
1019,2018-09-05,15
1020,2018-09-06,15
1021,2018-09-07,15
1022,2018-09-08,15
1023,2018-09-09,15
1024,2018-09-10,15
1025,2018-09-11,15
1026,2018-09-12,15
1027,2018-09-13,15
1028,2018-09-14,15
1029,2018-09-15,15
1030,2018-09-16,15
1031,2018-09-17,15
1032,2018-09-18,15
1033,2018-09-19,15
1034,2018-09-20,15
1035,2018-09-21,15
1036,2018-09-22,15
1037,2018-09-23,15
1038,2018-09-24,15
1039,2018-09-25,15
1040,2018-09-26,15
1041,2018-09-27,15
1042,2018-09-28,15
1043,2018-09-29,15
1044,2018-09-30,15
1045,2018-10-01,15
1046,2018-10-02,15
1047,2018-10-03,15
1048,2018-10-04,15
1049,2018-10-05,15
1050,2018-10-06,15
1051,2018-10-07,15
1052,2018-10-08,15
1053,2018-10-09,15
1054,2018-10-10,15
1055,2018-10-11,15
1056,2018-10-12,15
1057,2018-10-13,15
1058,2018-10-14,15
1059,2018-10-15,15
1060,2018-10-16,15
1061,2018-10-17,15
1062,2018-10-18,15
1063,2018-10-19,15
1064,2018-10-20,15
1065,2018-10-21,15
1066,2018-10-22,15
1067,2018-10-23,15
1068,2018-10-24,15
1069,2018-10-25,15
1070,2018-10-26,15
1071,2018-10-27,15
1072,2018-10-28,15
1073,2018-10-29,15
1074,2018-10-30,15
1075,2018-10-31,15
1076,2018-11-01,15
1077,2018-11-02,15
1078,2018-11-03,15
1079,2018-11-04,15
1080,2018-11-05,15
1081,2018-11-06,15
1082,2018-11-07,15
1083,2018-11-08,15
1084,2018-11-09,15
1085,2018-11-10,15
1086,2018-11-11,15
1087,2018-11-12,15
1088,2018-11-13,15
1089,2018-11-14,15
1090,2018-11-15,15
1091,2018-11-16,15
1092,2018-11-17,15
1093,2018-11-18,15
1094,2018-11-19,15
1095,2018-11-20,15
1096,2018-11-21,15
1097,2018-11-22,15
1098,2018-11-23,15
1099,2018-11-24,15
1100,2018-11-25,15
1101,2018-11-26,15
1102,2018-11-27,15
1103,2018-11-28,15
1104,2018-11-29,15
1105,2018-11-30,15
1106,2018-12-01,15
1107,2018-12-02,15
1108,2018-12-03,15
1109,2018-12-04,15
1110,2018-12-05,15
1111,2018-12-06,15
1112,2018-12-07,15
1113,2018-12-08,15
1114,2018-12-09,15
1115,2018-12-10,15
1116,2018-12-11,15
1117,2018-12-12,15
1118,2018-12-13,15
1119,2018-12-14,15
1120,2018-12-15,15
1121,2018-12-16,15
1122,2018-12-17,15
1123,2018-12-18,15
1124,2018-12-19,15
1125,2018-12-20,15
1126,2018-12-21,15
1127,2018-12-22,15
1128,2018-12-23,15
1129,2018-12-24,15
1130,2018-12-25,15
1131,2018-12-26,15
1132,2018-12-27,15
1133,2018-12-28,15
1134,2018-12-29,15
1135,2018-12-30,15
1136,2018-12-31,15
1137,2019-01-01,15
1138,2019-01-02,15
1139,2019-01-03,15
1140,2019-01-04,15
1141,2019-01-05,15
1142,2019-01-06,15
1143,2019-01-07,15
1144,2019-01-08,15
1145,2019-01-09,15
1146,2019-01-10,15
1147,2019-01-11,15
1148,2019-01-12,15
1149,2019-01-13,15
1150,2019-01-14,15
1151,2019-01-15,15
1152,2019-01-16,15
1153,2019-01-17,15
1154,2019-01-18,15
1155,2019-01-19,15
1156,2019-01-20,15
1157,2019-01-21,15
1158,2019-01-22,15
1159,2019-01-23,15
1160,2019-01-24,15
1161,2019-01-25,15
1162,2019-01-26,15
1163,2019-01-27,15
1164,2019-01-28,15
1165,2019-01-29,15
1166,2019-01-30,15
1167,2019-01-31,15
1168,2019-02-01,15
1169,2019-02-02,15
1170,2019-02-03,15
1171,2019-02-04,15
1172,2019-02-05,15
1173,2019-02-06,15
1174,2019-02-07,15
1175,2019-02-08,15
1176,2019-02-09,15
1177,2019-02-10,15
1178,2019-02-11,15
1179,2019-02-12,15
1180,2019-02-13,15
1181,2019-02-14,15
1182,2019-02-15,15
1183,2019-02-16,15
1184,2019-02-17,15
1185,2019-02-18,15
1186,2019-02-19,15
1187,2019-02-20,15
1188,2019-02-21,15
1189,2019-02-22,15
1190,2019-02-23,15
1191,2019-02-24,15
1192,2019-02-25,15
1193,2019-02-26,15
1194,2019-02-27,15
1195,2019-02-28,15
1196,2019-03-01,15
1197,2019-03-02,15
1198,2019-03-03,15
1199,2019-03-04,15
1200,2019-03-05,15
1201,2019-03-06,15
1202,2019-03-07,15
1203,2019-03-08,15
1204,2019-03-09,15
1205,2019-03-10,15
1206,2019-03-11,15
1207,2019-03-12,15
1208,2019-03-13,15
1209,2019-03-14,15
1210,2019-03-15,15
1211,2019-03-16,15
1212,2019-03-17,15
1213,2019-03-18,15
1214,2019-03-19,15
1215,2019-03-20,15
1216,2019-03-21,15
1217,2019-03-22,15
1218,2019-03-23,15
1219,2019-03-24,15
1220,2019-03-25,15
1221,2019-03-26,15
1222,2019-03-27,15
1223,2019-03-28,15
1224,2019-03-29,15
1225,2019-03-30,15
1226,2019-03-31,15
1227,2019-04-01,15
1228,2019-04-02,15
1229,2019-04-03,15
1230,2019-04-04,15
1231,2019-04-05,15
1232,2019-04-06,15
1233,2019-04-07,15
1234,2019-04-08,15
1235,2019-04-09,15
1236,2019-04-10,15
1237,2019-04-11,15
1238,2019-04-12,15
1239,2019-04-13,15
1240,2019-04-14,15
1241,2019-04-15,15
1242,2019-04-16,15
1243,2019-04-17,15
1244,2019-04-18,15
1245,2019-04-19,15
1246,2019-04-20,15
1247,2019-04-21,15
