,Date,Pageviews
0,2019-11-22,76
1,2019-11-23,76
2,2019-11-24,76
3,2019-11-25,76
4,2019-11-26,76
5,2019-11-27,76
6,2019-11-28,76
7,2019-11-29,76
8,2019-11-30,76
9,2019-12-01,76
10,2019-12-02,76
11,2019-12-03,76
12,2019-12-04,76
13,2019-12-05,76
14,2019-12-06,76
15,2019-12-07,76
16,2019-12-08,76
17,2019-12-09,76
18,2019-12-10,76
