,revid,parentid,user,userid,timestamp,size,anon
69,928159125,928158635,Coldtim2,37914506,2019-11-27T05:47:15Z,11848,
70,928159180,928159125,Coldtim2,37914506,2019-11-27T05:47:52Z,11935,
71,928183675,928159180,Coldtim2,37914506,2019-11-27T10:11:10Z,11933,
72,928184335,928183675,Enzomich,13984241,2019-11-27T10:19:34Z,12137,
73,928191976,928184335,Lmmnhn,4599174,2019-11-27T11:56:04Z,12997,
74,928192301,928191976,Coldtim2,37914506,2019-11-27T12:00:25Z,13168,
75,928197131,928192301,Enzomich,13984241,2019-11-27T12:55:30Z,13255,
76,928208750,928197131,Þjarkur,33824435,2019-11-27T14:48:19Z,13255,
77,928245225,928208750,ElHef,18630127,2019-11-27T19:59:07Z,13794,
78,928326499,928245225,86.186.109.124,0,2019-11-28T09:43:12Z,13867,True
79,928370116,928326499,Symes2017,37901684,2019-11-28T17:17:47Z,13892,
80,928372454,928370116,Lord Roem,13680988,2019-11-28T17:40:35Z,13794,
81,928409336,928372454,RscprinterBot,15681496,2019-11-28T23:38:01Z,13840,
82,928421787,928409336,Enzomich,13984241,2019-11-29T01:54:46Z,14096,
83,928648524,928421787,Symes2017,37901684,2019-11-30T19:08:02Z,14096,
84,928782182,928648524,Hkfreedomfighter,37349311,2019-12-01T16:44:12Z,14264,
