,revid,parentid,user,userid,timestamp,size,page_id
0,925976342,0,OceanHok,21559323,2019-11-13T14:12:20Z,114,62331956
1,925982152,925976342,Feminist,25530780,2019-11-13T15:04:05Z,114,62331956
2,925982295,925982152,Feminist,25530780,2019-11-13T15:05:14Z,114,62331956
3,926680056,925982295,Mariogoods,34143604,2019-11-18T00:43:41Z,151,62331956
4,929921485,926680056,Robertsky,1990013,2019-12-09T02:59:42Z,190,62331956
