,revid,parentid,user,userid,timestamp,size,page_id
0,919272133,0,Auric,31706,2019-10-02T19:54:07Z,46,61947048
1,929682928,919272133,OceanHok,21559323,2019-12-07T14:12:59Z,46,61947048
2,929757962,929682928,Ohconfucius,736651,2019-12-08T01:23:19Z,259,61947048
3,929758108,929757962,Ohconfucius,736651,2019-12-08T01:24:26Z,262,61947048
4,929859420,929758108,Ohconfucius,736651,2019-12-08T18:28:01Z,436,61947048
5,929860473,929859420,Ohconfucius,736651,2019-12-08T18:35:29Z,732,61947048
6,929922946,929860473,Robertsky,1990013,2019-12-09T03:12:14Z,766,61947048
