,Date,Count
253,2016-03-10,4
254,2016-03-11,0
255,2016-03-12,0
256,2016-03-13,0
257,2016-03-14,0
258,2016-03-15,0
259,2016-03-16,2
260,2016-03-17,0
261,2016-03-18,1
262,2016-03-19,3
263,2016-03-20,0
264,2016-03-21,0
265,2016-03-22,0
266,2016-03-23,1
267,2016-03-24,0
268,2016-03-25,1
269,2016-03-26,1
270,2016-03-27,0
271,2016-03-28,2
272,2016-03-29,1
273,2016-03-30,1
274,2016-03-31,4
275,2016-04-01,0
276,2016-04-02,0
277,2016-04-03,2
278,2016-04-04,0
279,2016-04-05,0
280,2016-04-06,3
281,2016-04-07,1
282,2016-04-08,0
283,2016-04-09,0
284,2016-04-10,0
285,2016-04-11,1
286,2016-04-12,1
287,2016-04-13,2
288,2016-04-14,2
289,2016-04-15,3
290,2016-04-16,0
291,2016-04-17,0
292,2016-04-18,7
293,2016-04-19,1
294,2016-04-20,0
295,2016-04-21,4
296,2016-04-22,1
297,2016-04-23,4
298,2016-04-24,0
299,2016-04-25,3
300,2016-04-26,0
301,2016-04-27,2
302,2016-04-28,1
303,2016-04-29,0
304,2016-04-30,0
305,2016-05-01,1
306,2016-05-02,1
307,2016-05-03,1
308,2016-05-04,2
309,2016-05-05,0
310,2016-05-06,3
311,2016-05-07,2
312,2016-05-08,0
313,2016-05-09,0
314,2016-05-10,1
315,2016-05-11,0
316,2016-05-12,0
317,2016-05-13,3
318,2016-05-14,0
319,2016-05-15,0
320,2016-05-16,0
321,2016-05-17,1
322,2016-05-18,0
323,2016-05-19,0
324,2016-05-20,0
325,2016-05-21,1
326,2016-05-22,0
327,2016-05-23,1
328,2016-05-24,2
329,2016-05-25,2
330,2016-05-26,3
331,2016-05-27,1
332,2016-05-28,0
333,2016-05-29,1
334,2016-05-30,2
335,2016-05-31,1
336,2016-06-01,2
337,2016-06-02,0
338,2016-06-03,0
339,2016-06-04,0
340,2016-06-05,2
341,2016-06-06,2
342,2016-06-07,1
343,2016-06-08,3
344,2016-06-09,3
345,2016-06-10,2
346,2016-06-11,2
347,2016-06-12,0
348,2016-06-13,0
349,2016-06-14,1
350,2016-06-15,1
351,2016-06-16,2
352,2016-06-17,1
353,2016-06-18,1
354,2016-06-19,1
355,2016-06-20,0
356,2016-06-21,0
357,2016-06-22,2
358,2016-06-23,0
359,2016-06-24,1
360,2016-06-25,0
361,2016-06-26,1
362,2016-06-27,0
363,2016-06-28,1
364,2016-06-29,1
365,2016-06-30,1
366,2016-07-01,3
367,2016-07-02,1
368,2016-07-03,1
369,2016-07-04,1
